

OrderDate	ProductKey	CustomerKey	SalesTerritoryRegionKey	EnglishPromotionNameKey	OrderQuantity	UnitPrice	SalesAmount
"June 17, 2013"	BK-R79Y-42	AW00017153	Southwest	No Discount	1	1700.99	1700.99
"June 17, 2013"	BK-M68B-46	AW00011886	Southwest	No Discount	1	2294.99	2294.99
"June 17, 2013"	BK-M68S-42	AW00011811	Southwest	No Discount	1	2319.99	2319.99
"June 17, 2013"	BK-M68S-42	AW00014288	Southwest	No Discount	1	2319.99	2319.99
"June 17, 2013"	BK-M68B-42	AW00014381	Northwest	No Discount	1	2294.99	2294.99
"June 17, 2013"	BK-M68B-42	AW00013447	Southwest	No Discount	1	2294.99	2294.99
"June 17, 2013"	BK-M68S-46	AW00013453	Southwest	No Discount	1	2319.99	2319.99
"June 17, 2013"	BK-T79Y-54	AW00025400	Southwest	No Discount	1	2384.07	2384.07
"June 17, 2013"	BK-R64Y-44	AW00021326	Southwest	No Discount	1	1120.49	1120.49
"June 17, 2013"	BK-R79Y-44	AW00017480	Southwest	No Discount	1	1700.99	1700.99
"June 18, 2013"	BK-R89R-58	AW00020495	Southwest	No Discount	1	2443.35	2443.35
"June 18, 2013"	BK-R79Y-40	AW00017150	Northwest	No Discount	1	1700.99	1700.99
"June 18, 2013"	BK-M18B-40	AW00019698	Southwest	No Discount	1	539.99	539.99
"June 18, 2013"	BK-M68B-42	AW00013948	Southwest	No Discount	1	2294.99	2294.99
"June 18, 2013"	BK-M68S-42	AW00011812	Northwest	No Discount	1	2319.99	2319.99
"June 18, 2013"	BK-M68S-42	AW00011780	Northwest	No Discount	1	2319.99	2319.99
"June 18, 2013"	BK-M68B-46	AW00011954	Southwest	No Discount	1	2294.99	2294.99
"June 18, 2013"	BK-T79Y-46	AW00024640	Southwest	No Discount	1	2384.07	2384.07
"June 18, 2013"	BK-T79U-60	AW00025767	Northwest	No Discount	1	2384.07	2384.07
"June 18, 2013"	BK-T79U-46	AW00025409	Southwest	No Discount	1	2384.07	2384.07
"June 18, 2013"	BK-R19B-52	AW00023166	Southwest	No Discount	1	539.99	539.99
"June 18, 2013"	BK-R19B-44	AW00023148	Northwest	No Discount	1	539.99	539.99
"June 18, 2013"	BK-R64Y-48	AW00020281	Northwest	No Discount	1	1120.49	1120.49
"June 19, 2013"	BK-R79Y-44	AW00017261	Northwest	No Discount	1	1700.99	1700.99
"June 19, 2013"	BK-M68B-38	AW00011924	Southwest	No Discount	1	2294.99	2294.99
"June 19, 2013"	BK-M68S-38	AW00013468	Northwest	No Discount	1	2319.99	2319.99
"June 19, 2013"	BK-M68B-46	AW00013487	Southwest	No Discount	1	2294.99	2294.99
"June 19, 2013"	BK-M68S-42	AW00011925	Northwest	No Discount	1	2319.99	2319.99
"June 19, 2013"	BK-M68S-46	AW00011939	Southwest	No Discount	1	2319.99	2319.99
"June 19, 2013"	BK-M68S-46	AW00013446	Southwest	No Discount	1	2319.99	2319.99
"June 19, 2013"	BK-T79Y-60	AW00025429	Southwest	No Discount	1	2384.07	2384.07
"June 19, 2013"	BK-R19B-48	AW00023151	Northwest	No Discount	1	539.99	539.99
"June 19, 2013"	BK-R19B-44	AW00022271	Southwest	No Discount	1	539.99	539.99
"June 19, 2013"	BK-R64Y-44	AW00021323	Northwest	No Discount	1	1120.49	1120.49
"June 19, 2013"	BK-R64Y-40	AW00020304	Northwest	No Discount	1	1120.49	1120.49
"June 19, 2013"	BK-R64Y-44	AW00020310	Southwest	No Discount	1	1120.49	1120.49
"June 20, 2013"	BK-M68S-42	AW00013886	Southwest	No Discount	1	2319.99	2319.99
"June 20, 2013"	BK-M68B-42	AW00013442	Northwest	No Discount	1	2294.99	2294.99
"June 20, 2013"	BK-R19B-48	AW00022189	Northwest	No Discount	1	539.99	539.99
"June 20, 2013"	BK-R64Y-38	AW00021327	Southwest	No Discount	1	1120.49	1120.49
"June 20, 2013"	BK-R64Y-42	AW00020190	Northwest	No Discount	1	1120.49	1120.49
"June 20, 2013"	BK-R79Y-40	AW00017405	Northwest	No Discount	1	1700.99	1700.99
"June 21, 2013"	BK-M38S-42	AW00014385	Northwest	No Discount	1	769.49	769.49
"June 21, 2013"	BK-M68S-38	AW00014298	Southwest	No Discount	1	2319.99	2319.99
"June 21, 2013"	BK-M68B-38	AW00014116	Northwest	No Discount	1	2294.99	2294.99
"June 21, 2013"	BK-T18Y-44	AW00029048	Southwest	No Discount	1	742.35	742.35
"June 21, 2013"	BK-R19B-58	AW00023178	Northwest	No Discount	1	539.99	539.99
"June 21, 2013"	BK-R19B-48	AW00022272	Southwest	No Discount	1	539.99	539.99
"June 21, 2013"	BK-R64Y-48	AW00014880	Southwest	No Discount	1	1120.49	1120.49
"June 21, 2013"	BK-R64Y-44	AW00020118	Southwest	No Discount	1	1120.49	1120.49
"June 22, 2013"	BK-M18S-48	AW00019657	Northwest	No Discount	1	564.99	564.99
"June 22, 2013"	BK-M68B-46	AW00013978	Northwest	No Discount	1	2294.99	2294.99
"June 22, 2013"	BK-M68B-46	AW00013999	Southwest	Volume Discount 11 to 14	1	2294.99	2294.99
"June 22, 2013"	BK-M68S-38	AW00011777	Southwest	No Discount	1	2319.99	2319.99
"June 22, 2013"	BK-T18Y-50	AW00029011	Southwest	No Discount	1	742.35	742.35
"June 22, 2013"	BK-T18U-58	AW00026546	Southwest	No Discount	1	742.35	742.35
"June 22, 2013"	BK-T44U-50	AW00025412	Northwest	No Discount	1	1214.85	1214.85
"June 22, 2013"	BK-T79Y-54	AW00025401	Southwest	No Discount	1	2384.07	2384.07
"June 22, 2013"	BK-R19B-48	AW00017669	Northwest	No Discount	1	539.99	539.99
"June 22, 2013"	BK-R19B-58	AW00022294	Southwest	No Discount	1	539.99	539.99
"June 22, 2013"	BK-R79Y-40	AW00017464	Northwest	No Discount	1	1700.99	1700.99
"June 22, 2013"	BK-R79Y-42	AW00020673	Southwest	No Discount	1	1700.99	1700.99
"June 23, 2013"	BK-M38S-46	AW00014495	Southwest	Volume Discount 11 to 14	1	769.49	769.49
"June 23, 2013"	BK-M38S-38	AW00014565	Southwest	No Discount	1	769.49	769.49
"June 23, 2013"	BK-M38S-40	AW00014386	Southwest	No Discount	1	769.49	769.49
"June 23, 2013"	BK-M18S-48	AW00015893	Northwest	No Discount	1	564.99	564.99
"June 23, 2013"	BK-M68B-42	AW00013977	Northwest	No Discount	1	2294.99	2294.99
"June 23, 2013"	BK-M68S-42	AW00013658	Northwest	No Discount	1	2319.99	2319.99
"June 23, 2013"	BK-M68B-38	AW00011779	Northwest	No Discount	1	2294.99	2294.99
"June 23, 2013"	BK-M68S-38	AW00014290	Northwest	No Discount	1	2319.99	2319.99
"June 23, 2013"	BK-T18Y-44	AW00026581	Northwest	No Discount	1	742.35	742.35
"June 23, 2013"	BK-T18Y-62	AW00026600	Southwest	No Discount	1	742.35	742.35
"June 23, 2013"	BK-T18Y-50	AW00026608	Southwest	No Discount	1	742.35	742.35
"June 23, 2013"	BK-T18Y-50	AW00026513	Northwest	No Discount	1	742.35	742.35
"June 23, 2013"	BK-T79Y-50	AW00025623	Northwest	No Discount	1	2384.07	2384.07
"June 23, 2013"	BK-R19B-48	AW00022295	Southwest	No Discount	1	539.99	539.99
"June 23, 2013"	BK-R64Y-42	AW00020194	Southwest	No Discount	1	1120.49	1120.49
"June 23, 2013"	BK-R64Y-44	AW00020197	Northwest	No Discount	1	1120.49	1120.49
"June 23, 2013"	BK-R64Y-48	AW00020291	Southwest	No Discount	1	1120.49	1120.49
"June 24, 2013"	BK-M68B-42	AW00013489	Northwest	No Discount	1	2294.99	2294.99
"June 24, 2013"	BK-M68S-42	AW00011810	Northwest	No Discount	1	2319.99	2319.99
"June 24, 2013"	BK-M68S-38	AW00013472	Southwest	No Discount	1	2319.99	2319.99
"June 24, 2013"	BK-T44U-54	AW00025419	Southwest	No Discount	1	1214.85	1214.85
"June 24, 2013"	BK-T79U-54	AW00025289	Northwest	No Discount	1	2384.07	2384.07
"June 24, 2013"	BK-T79U-50	AW00025397	Southwest	No Discount	1	2384.07	2384.07
"June 24, 2013"	BK-T79Y-54	AW00025872	Northwest	No Discount	1	2384.07	2384.07
"June 24, 2013"	BK-R19B-52	AW00023158	Northwest	No Discount	1	539.99	539.99
"June 24, 2013"	BK-R19B-48	AW00017557	Northwest	No Discount	1	539.99	539.99
"June 24, 2013"	BK-R19B-52	AW00017668	Southwest	Volume Discount 11 to 14	1	539.99	539.99
"June 24, 2013"	BK-R79Y-44	AW00017270	Southwest	No Discount	1	1700.99	1700.99
"June 25, 2013"	BK-R89B-58	AW00020482	Northwest	No Discount	1	2443.35	2443.35
"June 25, 2013"	BK-M68B-46	AW00011872	Southwest	No Discount	1	2294.99	2294.99
"June 25, 2013"	BK-M68S-46	AW00013904	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"June 25, 2013"	BK-M68B-46	AW00014380	Northwest	No Discount	1	2294.99	2294.99
"June 25, 2013"	BK-R19B-44	AW00017518	Northwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-M18B-42	AW00019697	Southwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-M18B-48	AW00019706	Northwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-M68B-42	AW00013911	Northwest	No Discount	1	2294.99	2294.99
"June 26, 2013"	BK-M68S-42	AW00013947	Northwest	No Discount	1	2319.99	2319.99
"June 26, 2013"	BK-M68B-38	AW00013492	Southwest	No Discount	1	2294.99	2294.99
"June 26, 2013"	BK-M68B-46	AW00014292	Southwest	No Discount	1	2294.99	2294.99
"June 26, 2013"	BK-T18U-44	AW00026606	Northwest	No Discount	1	742.35	742.35
"June 26, 2013"	BK-T44U-50	AW00025417	Southwest	No Discount	1	1214.85	1214.85
"June 26, 2013"	BK-T44U-50	AW00025413	Northwest	No Discount	1	1214.85	1214.85
"June 26, 2013"	BK-T79U-60	AW00024645	Northwest	No Discount	1	2384.07	2384.07
"June 26, 2013"	BK-T79Y-50	AW00025290	Northwest	No Discount	1	2384.07	2384.07
"June 26, 2013"	BK-R19B-58	AW00023156	Northwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-R19B-44	AW00022292	Southwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-R19B-44	AW00022266	Southwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-R19B-52	AW00023145	Southwest	No Discount	1	539.99	539.99
"June 26, 2013"	BK-R19B-58	AW00022255	Northwest	No Discount	1	539.99	539.99
"June 27, 2013"	BK-R89B-44	AW00020472	Northwest	No Discount	1	2443.35	2443.35
"June 27, 2013"	BK-R79Y-48	AW00017163	Southwest	No Discount	1	1700.99	1700.99
"June 27, 2013"	BK-M38S-42	AW00014398	Northwest	No Discount	1	769.49	769.49
"June 27, 2013"	BK-M38S-38	AW00014415	Southwest	No Discount	1	769.49	769.49
"June 27, 2013"	BK-M38S-40	AW00014365	Southwest	No Discount	1	769.49	769.49
"June 27, 2013"	BK-M38S-42	AW00014366	Northwest	No Discount	1	769.49	769.49
"June 27, 2013"	BK-M18B-48	AW00015892	Northwest	No Discount	1	539.99	539.99
"June 27, 2013"	BK-M68B-42	AW00013477	Southwest	No Discount	1	2294.99	2294.99
"June 27, 2013"	BK-M68S-46	AW00011933	Northwest	No Discount	1	2319.99	2319.99
"June 27, 2013"	BK-M68B-42	AW00014120	Southwest	No Discount	1	2294.99	2294.99
"June 27, 2013"	BK-M68S-46	AW00014240	Northwest	No Discount	1	2319.99	2319.99
"June 27, 2013"	BK-R19B-48	AW00022225	Northwest	No Discount	1	539.99	539.99
"June 27, 2013"	BK-R19B-48	AW00022249	Southwest	No Discount	1	539.99	539.99
"June 27, 2013"	BK-R19B-58	AW00022250	Southwest	No Discount	1	539.99	539.99
"June 27, 2013"	BK-R64Y-38	AW00020196	Northwest	No Discount	1	1120.49	1120.49
"June 28, 2013"	BK-M68S-38	AW00011813	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"June 28, 2013"	BK-M68B-42	AW00014297	Southwest	No Discount	1	2294.99	2294.99
"June 28, 2013"	BK-M68S-42	AW00011955	Southwest	No Discount	1	2319.99	2319.99
"June 28, 2013"	BK-T79U-60	AW00025396	Southwest	No Discount	1	2384.07	2384.07
"June 28, 2013"	BK-T79U-50	AW00025430	Southwest	No Discount	1	2384.07	2384.07
"June 28, 2013"	BK-T79Y-54	AW00024520	Southwest	No Discount	1	2384.07	2384.07
"June 28, 2013"	BK-T79Y-54	AW00024632	Northwest	No Discount	1	2384.07	2384.07
"June 28, 2013"	BK-R64Y-38	AW00020191	Southwest	Volume Discount 11 to 14	1	1120.49	1120.49
"June 28, 2013"	BK-R79Y-42	AW00017465	Northwest	No Discount	1	1700.99	1700.99
"June 29, 2013"	BK-R89B-52	AW00016673	Southwest	No Discount	1	2443.35	2443.35
"June 29, 2013"	BK-M38S-40	AW00014414	Southwest	No Discount	1	769.49	769.49
"June 29, 2013"	BK-M68B-38	AW00013949	Southwest	No Discount	1	2294.99	2294.99
"June 29, 2013"	BK-M68B-46	AW00013905	Southwest	No Discount	1	2294.99	2294.99
"June 29, 2013"	BK-M68B-46	AW00011797	Southwest	No Discount	1	2294.99	2294.99
"June 29, 2013"	BK-M68B-42	AW00011778	Northwest	No Discount	1	2294.99	2294.99
"June 29, 2013"	BK-T79Y-54	AW00025867	Southwest	No Discount	1	2384.07	2384.07
"June 29, 2013"	BK-R19B-58	AW00023176	Southwest	No Discount	1	539.99	539.99
"June 30, 2013"	BK-R89B-52	AW00016747	Northwest	No Discount	1	2443.35	2443.35
"June 30, 2013"	BK-M68B-46	AW00014486	Southwest	No Discount	1	2294.99	2294.99
"July 1, 2013"	BK-M38S-46	AW00014580	Southwest	No Discount	1	769.49	769.49
"July 1, 2013"	BK-M38S-38	AW00014581	Northwest	No Discount	1	769.49	769.49
"July 1, 2013"	BK-M68S-42	AW00014456	Northwest	No Discount	1	2319.99	2319.99
"July 1, 2013"	BK-M68S-42	AW00014420	Northwest	No Discount	1	2319.99	2319.99
"July 1, 2013"	BK-M68B-38	AW00012041	Northwest	No Discount	1	2294.99	2294.99
"July 1, 2013"	BK-T18Y-54	AW00029201	Southwest	No Discount	1	742.35	742.35
"July 1, 2013"	BK-T79Y-50	AW00024684	Southwest	No Discount	1	2384.07	2384.07
"July 1, 2013"	BK-R79Y-44	AW00020683	Southwest	No Discount	1	1700.99	1700.99
"July 2, 2013"	BK-M68B-42	AW00015155	Southwest	No Discount	1	2294.99	2294.99
"July 2, 2013"	BK-M68B-46	AW00014648	Southwest	No Discount	1	2294.99	2294.99
"July 2, 2013"	BK-M68B-46	AW00014484	Southwest	No Discount	1	2294.99	2294.99
"July 2, 2013"	BK-M68B-46	AW00012079	Southwest	No Discount	1	2294.99	2294.99
"July 2, 2013"	BK-M68B-46	AW00011937	Northwest	No Discount	1	2294.99	2294.99
"July 2, 2013"	BK-M68S-42	AW00014449	Northwest	No Discount	1	2319.99	2319.99
"July 3, 2013"	BK-M18B-44	AW00019719	Southwest	No Discount	1	539.99	539.99
"July 3, 2013"	BK-M68S-42	AW00014464	Southwest	No Discount	1	2319.99	2319.99
"July 3, 2013"	BK-T18Y-50	AW00029221	Southwest	No Discount	1	742.35	742.35
"July 3, 2013"	BK-R19B-44	AW00023217	Southwest	No Discount	1	539.99	539.99
"July 3, 2013"	BK-R64Y-42	AW00020394	Northwest	No Discount	1	1120.49	1120.49
"July 3, 2013"	BK-R79Y-40	AW00017567	Southwest	No Discount	1	1700.99	1700.99
"July 4, 2013"	BK-M68B-46	AW00012180	Northwest	No Discount	1	2294.99	2294.99
"July 4, 2013"	BK-M68S-46	AW00012078	Northwest	No Discount	1	2319.99	2319.99
"July 4, 2013"	BK-T18Y-54	AW00024957	Southwest	No Discount	1	742.35	742.35
"July 4, 2013"	BK-R19B-52	AW00018476	Southwest	No Discount	1	539.99	539.99
"July 4, 2013"	BK-R19B-52	AW00023265	Northwest	No Discount	1	539.99	539.99
"July 4, 2013"	BK-R19B-44	AW00023183	Southwest	No Discount	1	539.99	539.99
"July 4, 2013"	BK-R19B-44	AW00018475	Northwest	No Discount	1	539.99	539.99
"July 4, 2013"	BK-R19B-44	AW00022733	Northwest	No Discount	1	539.99	539.99
"July 4, 2013"	BK-R79Y-40	AW00017521	Southwest	No Discount	1	1700.99	1700.99
"July 5, 2013"	BK-M68S-42	AW00014434	Southwest	No Discount	1	2319.99	2319.99
"July 5, 2013"	BK-T18U-62	AW00029203	Southwest	No Discount	1	742.35	742.35
"July 5, 2013"	BK-T79Y-50	AW00026012	Southwest	No Discount	1	2384.07	2384.07
"July 5, 2013"	BK-R19B-48	AW00022787	Southwest	No Discount	1	539.99	539.99
"July 6, 2013"	BK-R89B-52	AW00020544	Northwest	No Discount	1	2443.35	2443.35
"July 6, 2013"	BK-M68B-42	AW00012440	Southwest	No Discount	1	2294.99	2294.99
"July 6, 2013"	BK-M68S-38	AW00014602	Southwest	No Discount	1	2319.99	2319.99
"July 6, 2013"	BK-M68S-38	AW00014412	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"July 6, 2013"	BK-T18U-54	AW00029175	Northwest	No Discount	1	742.35	742.35
"July 6, 2013"	BK-T79U-60	AW00026018	Northwest	No Discount	1	2384.07	2384.07
"July 6, 2013"	BK-T79U-50	AW00024676	Northwest	No Discount	1	2384.07	2384.07
"July 6, 2013"	BK-T79Y-54	AW00024683	Southwest	No Discount	1	2384.07	2384.07
"July 6, 2013"	BK-R19B-58	AW00018647	Southwest	No Discount	1	539.99	539.99
"July 6, 2013"	BK-R64Y-40	AW00020529	Northwest	No Discount	1	1120.49	1120.49
"July 6, 2013"	BK-R64Y-42	AW00020387	Southwest	No Discount	1	1120.49	1120.49
"July 6, 2013"	BK-R64Y-38	AW00020400	Southwest	No Discount	1	1120.49	1120.49
"July 6, 2013"	BK-R64Y-42	AW00020434	Southwest	No Discount	1	1120.49	1120.49
"July 7, 2013"	BK-M38S-46	AW00014616	Southwest	Volume Discount 11 to 14	1	769.49	769.49
"July 7, 2013"	BK-M38S-40	AW00014613	Northwest	No Discount	1	769.49	769.49
"July 7, 2013"	BK-M68B-38	AW00015006	Southwest	No Discount	1	2294.99	2294.99
"July 7, 2013"	BK-M68S-46	AW00014433	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"July 7, 2013"	BK-T18Y-58	AW00029204	Northwest	No Discount	1	742.35	742.35
"July 7, 2013"	BK-T18Y-50	AW00024955	Southwest	No Discount	1	742.35	742.35
"July 7, 2013"	BK-T18Y-58	AW00024956	Southwest	No Discount	1	742.35	742.35
"July 7, 2013"	BK-T79Y-60	AW00025962	Northwest	No Discount	1	2384.07	2384.07
"July 7, 2013"	BK-R64Y-48	AW00020541	Southwest	No Discount	1	1120.49	1120.49
"July 7, 2013"	BK-R79Y-48	AW00017564	Northwest	No Discount	1	1700.99	1700.99
"July 8, 2013"	BK-M68S-46	AW00014599	Northwest	No Discount	1	2319.99	2319.99
"July 8, 2013"	BK-M68S-42	AW00012179	Northwest	No Discount	1	2319.99	2319.99
"July 8, 2013"	BK-M68S-38	AW00014657	Northwest	No Discount	1	2319.99	2319.99
"July 8, 2013"	BK-M68S-46	AW00012108	Northwest	No Discount	1	2319.99	2319.99
"July 8, 2013"	BK-M68S-38	AW00014452	Northwest	No Discount	1	2319.99	2319.99
"July 8, 2013"	BK-T44U-50	AW00025865	Northwest	No Discount	1	1214.85	1214.85
"July 8, 2013"	BK-T79U-50	AW00026055	Northwest	No Discount	1	2384.07	2384.07
"July 8, 2013"	BK-R19B-48	AW00023238	Southwest	No Discount	1	539.99	539.99
"July 8, 2013"	BK-R19B-44	AW00022784	Southwest	No Discount	1	539.99	539.99
"July 8, 2013"	BK-R64Y-48	AW00020422	Southwest	No Discount	1	1120.49	1120.49
"July 9, 2013"	BK-M38S-42	AW00014591	Southwest	No Discount	1	769.49	769.49
"July 9, 2013"	BK-M38S-46	AW00014577	Northwest	No Discount	1	769.49	769.49
"July 9, 2013"	BK-M18S-48	AW00019730	Southwest	No Discount	1	564.99	564.99
"July 9, 2013"	BK-M68B-42	AW00012198	Northwest	No Discount	1	2294.99	2294.99
"July 9, 2013"	BK-M68S-46	AW00014498	Southwest	No Discount	1	2319.99	2319.99
"July 9, 2013"	BK-T44U-46	AW00028662	Southwest	Volume Discount 11 to 14	1	1214.85	1214.85
"July 9, 2013"	BK-T79Y-60	AW00026075	Northwest	No Discount	1	2384.07	2384.07
"July 9, 2013"	BK-T79U-54	AW00026061	Southwest	No Discount	1	2384.07	2384.07
"July 9, 2013"	BK-T79U-50	AW00025973	Northwest	No Discount	1	2384.07	2384.07
"July 9, 2013"	BK-T79Y-60	AW00025980	Northwest	No Discount	1	2384.07	2384.07
"July 9, 2013"	BK-R19B-48	AW00022717	Northwest	No Discount	1	539.99	539.99
"July 9, 2013"	BK-R79Y-40	AW00017559	Southwest	No Discount	1	1700.99	1700.99
"July 10, 2013"	BK-M38S-40	AW00014636	Northwest	Volume Discount 11 to 14	1	769.49	769.49
"July 10, 2013"	BK-M68S-46	AW00014470	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"July 10, 2013"	BK-M68S-42	AW00014447	Northwest	No Discount	1	2319.99	2319.99
"July 10, 2013"	BK-T79Y-50	AW00026056	Southwest	No Discount	1	2384.07	2384.07
"July 10, 2013"	BK-T79Y-50	AW00024654	Southwest	No Discount	1	2384.07	2384.07
"July 10, 2013"	BK-R64Y-38	AW00020525	Southwest	No Discount	1	1120.49	1120.49
"July 10, 2013"	BK-R64Y-44	AW00021333	Northwest	No Discount	1	1120.49	1120.49
"July 11, 2013"	BK-M38S-42	AW00014576	Northwest	No Discount	1	769.49	769.49
"July 11, 2013"	BK-M68S-46	AW00014601	Southwest	No Discount	1	2319.99	2319.99
"July 11, 2013"	BK-M68S-38	AW00014471	Southwest	No Discount	1	2319.99	2319.99
"July 11, 2013"	BK-M68S-42	AW00014451	Southwest	No Discount	1	2319.99	2319.99
"July 11, 2013"	BK-T79U-46	AW00023276	Southwest	No Discount	1	2384.07	2384.07
"July 11, 2013"	BK-T79U-50	AW00025990	Northwest	No Discount	1	2384.07	2384.07
"July 11, 2013"	BK-T79Y-50	AW00026060	Southwest	No Discount	1	2384.07	2384.07
"July 11, 2013"	BK-R19B-44	AW00022749	Northwest	No Discount	1	539.99	539.99
"July 11, 2013"	BK-R79Y-40	AW00020682	Southwest	No Discount	1	1700.99	1700.99
"July 12, 2013"	BK-M18B-40	AW00015908	Southwest	No Discount	1	539.99	539.99
"July 12, 2013"	BK-M68B-46	AW00014485	Southwest	No Discount	1	2294.99	2294.99
"July 12, 2013"	BK-M68S-46	AW00012042	Northwest	No Discount	1	2319.99	2319.99
"July 12, 2013"	BK-T79U-46	AW00025943	Southwest	No Discount	1	2384.07	2384.07
"July 12, 2013"	BK-T79Y-50	AW00025979	Northwest	No Discount	1	2384.07	2384.07
"July 12, 2013"	BK-R64Y-42	AW00020437	Southwest	No Discount	1	1120.49	1120.49
"July 13, 2013"	BK-M38S-40	AW00014617	Northwest	Volume Discount 11 to 14	1	769.49	769.49
"July 13, 2013"	BK-M38S-38	AW00013029	Northwest	No Discount	1	769.49	769.49
"July 13, 2013"	BK-M18B-40	AW00019735	Southwest	No Discount	1	539.99	539.99
"July 13, 2013"	BK-M68S-46	AW00014656	Northwest	No Discount	1	2319.99	2319.99
"July 13, 2013"	BK-M68B-38	AW00012109	Northwest	No Discount	1	2294.99	2294.99
"July 13, 2013"	BK-M68B-46	AW00014501	Southwest	Volume Discount 11 to 14	1	2294.99	2294.99
"July 13, 2013"	BK-M68B-38	AW00014461	Northwest	No Discount	1	2294.99	2294.99
"July 13, 2013"	BK-M68B-42	AW00012033	Northwest	No Discount	1	2294.99	2294.99
"July 13, 2013"	BK-R19B-44	AW00023257	Southwest	No Discount	1	539.99	539.99
"July 13, 2013"	BK-R19B-58	AW00023266	Northwest	No Discount	1	539.99	539.99
"July 13, 2013"	BK-R19B-52	AW00022788	Southwest	No Discount	1	539.99	539.99
"July 14, 2013"	BK-M38S-40	AW00014590	Southwest	No Discount	1	769.49	769.49
"July 14, 2013"	BK-M18B-52	AW00015986	Southwest	No Discount	1	539.99	539.99
"July 14, 2013"	BK-M18B-44	AW00019714	Southwest	No Discount	1	539.99	539.99
"July 14, 2013"	BK-M18S-52	AW00019718	Northwest	No Discount	1	564.99	564.99
"July 14, 2013"	BK-M68B-42	AW00014400	Southwest	No Discount	1	2294.99	2294.99
"July 14, 2013"	BK-T44U-46	AW00025840	Southwest	No Discount	1	1214.85	1214.85
"July 14, 2013"	BK-T18U-50	AW00026616	Northwest	No Discount	1	742.35	742.35
"July 14, 2013"	BK-R19B-48	AW00023239	Southwest	No Discount	1	539.99	539.99
"July 14, 2013"	BK-R19B-58	AW00023195	Northwest	No Discount	1	539.99	539.99
"July 14, 2013"	BK-R64Y-44	AW00020395	Southwest	No Discount	1	1120.49	1120.49
"July 15, 2013"	BK-M38S-38	AW00018942	Southwest	No Discount	1	769.49	769.49
"July 15, 2013"	BK-M38S-38	AW00014639	Southwest	No Discount	1	769.49	769.49
"July 15, 2013"	BK-M38S-40	AW00014589	Southwest	No Discount	1	769.49	769.49
"July 15, 2013"	BK-M18B-40	AW00019736	Southwest	No Discount	1	539.99	539.99
"July 15, 2013"	BK-M18B-42	AW00019721	Northwest	No Discount	1	539.99	539.99
"July 15, 2013"	BK-T44U-46	AW00025421	Northwest	No Discount	1	1214.85	1214.85
"July 15, 2013"	BK-T18U-50	AW00026617	Southwest	No Discount	1	742.35	742.35
"July 15, 2013"	BK-T79Y-54	AW00026058	Southwest	No Discount	1	2384.07	2384.07
"July 16, 2013"	BK-M68B-38	AW00014419	Northwest	No Discount	1	2294.99	2294.99
"July 16, 2013"	BK-T44U-54	AW00025432	Southwest	No Discount	1	1214.85	1214.85
"July 16, 2013"	BK-T79Y-50	AW00025975	Northwest	No Discount	1	2384.07	2384.07
"July 16, 2013"	BK-R79Y-40	AW00017566	Southwest	No Discount	1	1700.99	1700.99
"July 17, 2013"	BK-M18S-42	AW00019723	Southwest	No Discount	1	564.99	564.99
"July 17, 2013"	BK-M68B-42	AW00014442	Southwest	No Discount	1	2294.99	2294.99
"July 17, 2013"	BK-R19B-52	AW00022789	Southwest	No Discount	1	539.99	539.99
"July 17, 2013"	BK-R19B-48	AW00022716	Northwest	No Discount	1	539.99	539.99
"July 17, 2013"	BK-R64Y-38	AW00020480	Northwest	No Discount	1	1120.49	1120.49
"July 18, 2013"	BK-M38S-40	AW00014614	Southwest	No Discount	1	769.49	769.49
"July 18, 2013"	BK-M38S-42	AW00012768	Southwest	No Discount	1	769.49	769.49
"July 18, 2013"	BK-M68S-38	AW00015166	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"July 18, 2013"	BK-M68S-42	AW00012437	Northwest	No Discount	1	2319.99	2319.99
"July 18, 2013"	BK-M68B-46	AW00014584	Southwest	No Discount	1	2294.99	2294.99
"July 18, 2013"	BK-T79U-46	AW00026066	Southwest	No Discount	1	2384.07	2384.07
"July 18, 2013"	BK-T79Y-46	AW00026041	Northwest	No Discount	1	2384.07	2384.07
"July 18, 2013"	BK-R19B-58	AW00022872	Northwest	No Discount	1	539.99	539.99
"July 18, 2013"	BK-R19B-58	AW00018471	Northwest	No Discount	1	539.99	539.99
"July 18, 2013"	BK-R19B-48	AW00022719	Southwest	No Discount	1	539.99	539.99
"July 19, 2013"	BK-R89R-58	AW00016732	Northwest	No Discount	1	2443.35	2443.35
"July 19, 2013"	BK-M18S-48	AW00015909	Southwest	No Discount	1	564.99	564.99
"July 19, 2013"	BK-M68S-38	AW00014664	Southwest	No Discount	1	2319.99	2319.99
